id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_komoditas,produksi_sayuran,satuan,tahun
1538,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYAM,354.1,TON,2015
1539,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BLEWAH,0.0,TON,2015
1540,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUNCIS,777.9,TON,2015
1541,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CABE BESAR,5361.8,TON,2015
1542,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CABE RAWIT,1056.2,TON,2015
1543,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JAMUR,16820.0,TON,2015
1544,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KACANG MERAH,37.6,TON,2015
1545,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KACANG PANJANG,1416.1,TON,2015
1546,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KANGKUNG,1351.1,TON,2015
1547,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMBANG KOL,0.0,TON,2015
1548,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KENTANG,0.0,TON,2015
1549,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KETIMUN,1622.2,TON,2015
1550,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KUBIS,20.0,TON,2015
1551,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LABU SIAM,253.0,TON,2015
1552,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LOBAK,0.0,TON,2015
1553,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MELON,0.0,TON,2015
1554,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PAPRIKA,0.0,TON,2015
1555,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PETSAI/SAWI,572.0,TON,2015
1556,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEMANGKA,0.0,TON,2015
1557,32,JAWA BARAT,3207,KABUPATEN CIAMIS,STROBERI,5.8,TON,2015
1558,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TERUNG,464.9,TON,2015
1559,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TOMAT,1485.5,TON,2015
1560,32,JAWA BARAT,3207,KABUPATEN CIAMIS,WORTEL,0.0,TON,2015
1561,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAWANG DAUN,15424.3,TON,2015
1562,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAWANG MERAH,3235.3,TON,2015
1563,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAWANG PUTIH,0.0,TON,2015
1564,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYAM,0.0,TON,2015
1565,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BLEWAH,0.0,TON,2015
1566,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUNCIS,153.0,TON,2015
1567,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CABE BESAR,366.7,TON,2015
1568,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CABE RAWIT,2785.3,TON,2015
1569,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JAMUR,183110.0,TON,2015
1570,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KACANG MERAH,0.0,TON,2015
1571,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KACANG PANJANG,19.1,TON,2015
1572,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KANGKUNG,84.5,TON,2015
1573,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMBANG KOL,76.0,TON,2015
1574,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KENTANG,15.5,TON,2015
1575,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KETIMUN,275.6,TON,2015
1576,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KUBIS,4592.5,TON,2015
1577,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LABU SIAM,0.0,TON,2015
1578,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LOBAK,126.0,TON,2015
1579,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MELON,0.0,TON,2015
1580,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PAPRIKA,0.0,TON,2015
1581,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PETSAI/SAWI,5255.0,TON,2015
1582,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEMANGKA,28.5,TON,2015
1583,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,STROBERI,0.0,TON,2015
1584,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TERUNG,43.5,TON,2015
1585,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TOMAT,5991.7,TON,2015
1586,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,WORTEL,1082.0,TON,2015
1587,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAWANG DAUN,0.0,TON,2015
1588,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAWANG MERAH,31781.8,TON,2015
1589,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAWANG PUTIH,0.0,TON,2015
1590,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYAM,0.0,TON,2015
1591,32,JAWA BARAT,3209,KABUPATEN CIREBON,BLEWAH,0.0,TON,2015
1592,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUNCIS,0.0,TON,2015
1593,32,JAWA BARAT,3209,KABUPATEN CIREBON,CABE BESAR,4153.2,TON,2015
1594,32,JAWA BARAT,3209,KABUPATEN CIREBON,CABE RAWIT,16.3,TON,2015
1595,32,JAWA BARAT,3209,KABUPATEN CIREBON,JAMUR,41801.0,TON,2015
1596,32,JAWA BARAT,3209,KABUPATEN CIREBON,KACANG MERAH,0.0,TON,2015
1597,32,JAWA BARAT,3209,KABUPATEN CIREBON,KACANG PANJANG,405.2,TON,2015
1598,32,JAWA BARAT,3209,KABUPATEN CIREBON,KANGKUNG,118.5,TON,2015
1599,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMBANG KOL,0.0,TON,2015
1600,32,JAWA BARAT,3209,KABUPATEN CIREBON,KENTANG,0.0,TON,2015
1601,32,JAWA BARAT,3209,KABUPATEN CIREBON,KETIMUN,742.0,TON,2015
1602,32,JAWA BARAT,3209,KABUPATEN CIREBON,KUBIS,0.0,TON,2015
1603,32,JAWA BARAT,3209,KABUPATEN CIREBON,LABU SIAM,0.0,TON,2015
1604,32,JAWA BARAT,3209,KABUPATEN CIREBON,LOBAK,0.0,TON,2015
1605,32,JAWA BARAT,3209,KABUPATEN CIREBON,MELON,7.0,TON,2015
1606,32,JAWA BARAT,3209,KABUPATEN CIREBON,PAPRIKA,13.0,TON,2015
1607,32,JAWA BARAT,3209,KABUPATEN CIREBON,PETSAI/SAWI,0.0,TON,2015
1608,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEMANGKA,686.5,TON,2015
1609,32,JAWA BARAT,3209,KABUPATEN CIREBON,STROBERI,0.0,TON,2015
1610,32,JAWA BARAT,3209,KABUPATEN CIREBON,TERUNG,1745.0,TON,2015
1611,32,JAWA BARAT,3209,KABUPATEN CIREBON,TOMAT,0.0,TON,2015
1612,32,JAWA BARAT,3209,KABUPATEN CIREBON,WORTEL,0.0,TON,2015
1613,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAWANG DAUN,10239.5,TON,2015
1614,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAWANG MERAH,32408.2,TON,2015
1615,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAWANG PUTIH,0.0,TON,2015
1616,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAYAM,17.0,TON,2015
1617,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BLEWAH,0.0,TON,2015
1618,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUNCIS,305.4,TON,2015
1619,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CABE BESAR,9750.0,TON,2015
1620,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CABE RAWIT,3438.0,TON,2015
1621,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JAMUR,342933.0,TON,2015
1622,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KACANG MERAH,213.8,TON,2015
1623,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KACANG PANJANG,1838.3,TON,2015
1624,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KANGKUNG,64.1,TON,2015
1625,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMBANG KOL,117.2,TON,2015
1626,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KENTANG,8340.0,TON,2015
1627,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KETIMUN,5345.8,TON,2015
1628,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KUBIS,7174.3,TON,2015
1629,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LABU SIAM,155.9,TON,2015
1630,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LOBAK,42.3,TON,2015
1631,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MELON,0.0,TON,2015
1632,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PAPRIKA,0.0,TON,2015
1633,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PETSAI/SAWI,4465.9,TON,2015
1634,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEMANGKA,1079.6,TON,2015
1635,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,STROBERI,0.0,TON,2015
1636,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TERUNG,4515.9,TON,2015
1637,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TOMAT,2982.5,TON,2015
1638,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,WORTEL,426.3,TON,2015
1639,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAWANG DAUN,1445.6,TON,2015
1640,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAWANG MERAH,178.3,TON,2015
1641,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAWANG PUTIH,0.0,TON,2015
1642,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYAM,6.1,TON,2015
1643,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BLEWAH,0.4,TON,2015
1644,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUNCIS,750.4,TON,2015
1645,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CABE BESAR,4831.7,TON,2015
1646,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CABE RAWIT,3284.3,TON,2015
1647,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JAMUR,27431.0,TON,2015
1648,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KACANG MERAH,11310.8,TON,2015
1649,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KACANG PANJANG,1814.1,TON,2015
1650,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KANGKUNG,299.4,TON,2015
1651,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMBANG KOL,80.3,TON,2015
1652,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KENTANG,2406.6,TON,2015
1653,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KETIMUN,4125.1,TON,2015
1654,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KUBIS,6990.1,TON,2015
1655,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LABU SIAM,348.3,TON,2015
1656,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LOBAK,0.0,TON,2015
1657,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MELON,17.0,TON,2015
1658,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PAPRIKA,0.0,TON,2015
1659,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PETSAI/SAWI,1653.7,TON,2015
1660,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEMANGKA,1910.5,TON,2015
1661,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,STROBERI,0.0,TON,2015
1662,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TERUNG,1072.5,TON,2015
1663,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TOMAT,3560.9,TON,2015
1664,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,WORTEL,80.7,TON,2015
1665,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG DAUN,0.0,TON,2015
1666,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG MERAH,1606.5,TON,2015
1667,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG PUTIH,0.0,TON,2015
1668,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYAM,2.0,TON,2015
1669,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BLEWAH,5277.6,TON,2015
1670,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUNCIS,0.0,TON,2015
1671,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CABE BESAR,5598.3,TON,2015
1672,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CABE RAWIT,756.0,TON,2015
1673,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JAMUR,28528.0,TON,2015
1674,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KACANG MERAH,0.0,TON,2015
1675,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KACANG PANJANG,8355.5,TON,2015
1676,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KANGKUNG,2419.7,TON,2015
1677,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMBANG KOL,54.4,TON,2015
1678,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KENTANG,0.0,TON,2015
1679,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KETIMUN,7796.4,TON,2015
1680,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KUBIS,0.0,TON,2015
1681,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LABU SIAM,30.0,TON,2015
1682,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LOBAK,0.0,TON,2015
1683,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MELON,0.0,TON,2015
1684,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PAPRIKA,0.0,TON,2015
1685,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PETSAI/SAWI,191.8,TON,2015
1686,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEMANGKA,19069.7,TON,2015
1687,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,STROBERI,0.0,TON,2015
1688,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TERUNG,4162.9,TON,2015
1689,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TOMAT,481.0,TON,2015
1690,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,WORTEL,0.0,TON,2015
1691,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAWANG DAUN,183.3,TON,2015
1692,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAWANG MERAH,0.0,TON,2015
1693,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAWANG PUTIH,0.0,TON,2015
1694,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYAM,154.4,TON,2015
1695,32,JAWA BARAT,3213,KABUPATEN SUBANG,BLEWAH,0.0,TON,2015
1696,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUNCIS,3202.3,TON,2015
1697,32,JAWA BARAT,3213,KABUPATEN SUBANG,CABE BESAR,5906.2,TON,2015
1698,32,JAWA BARAT,3213,KABUPATEN SUBANG,CABE RAWIT,2142.3,TON,2015
1699,32,JAWA BARAT,3213,KABUPATEN SUBANG,JAMUR,2611999.0,TON,2015
1700,32,JAWA BARAT,3213,KABUPATEN SUBANG,KACANG MERAH,0.0,TON,2015
1701,32,JAWA BARAT,3213,KABUPATEN SUBANG,KACANG PANJANG,6764.7,TON,2015
1702,32,JAWA BARAT,3213,KABUPATEN SUBANG,KANGKUNG,535.6,TON,2015
1703,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMBANG KOL,3487.5,TON,2015
1704,32,JAWA BARAT,3213,KABUPATEN SUBANG,KENTANG,0.0,TON,2015
1705,32,JAWA BARAT,3213,KABUPATEN SUBANG,KETIMUN,11851.3,TON,2015
1706,32,JAWA BARAT,3213,KABUPATEN SUBANG,KUBIS,226.0,TON,2015
1707,32,JAWA BARAT,3213,KABUPATEN SUBANG,LABU SIAM,1.9,TON,2015
1708,32,JAWA BARAT,3213,KABUPATEN SUBANG,LOBAK,0.0,TON,2015
1709,32,JAWA BARAT,3213,KABUPATEN SUBANG,MELON,0.0,TON,2015
1710,32,JAWA BARAT,3213,KABUPATEN SUBANG,PAPRIKA,0.0,TON,2015
1711,32,JAWA BARAT,3213,KABUPATEN SUBANG,PETSAI/SAWI,218.6,TON,2015
1712,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEMANGKA,188.1,TON,2015
1713,32,JAWA BARAT,3213,KABUPATEN SUBANG,STROBERI,0.0,TON,2015
1714,32,JAWA BARAT,3213,KABUPATEN SUBANG,TERUNG,2359.4,TON,2015
1715,32,JAWA BARAT,3213,KABUPATEN SUBANG,TOMAT,14132.2,TON,2015
1716,32,JAWA BARAT,3213,KABUPATEN SUBANG,WORTEL,0.0,TON,2015
1717,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAWANG DAUN,1236.1,TON,2015
1718,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAWANG MERAH,0.0,TON,2015
1719,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAWANG PUTIH,0.0,TON,2015
1720,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYAM,1554.1,TON,2015
1721,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BLEWAH,0.0,TON,2015
1722,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUNCIS,2003.3,TON,2015
1723,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CABE BESAR,5469.9,TON,2015
1724,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CABE RAWIT,7116.3,TON,2015
1725,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JAMUR,26907.0,TON,2015
1726,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KACANG MERAH,0.1,TON,2015
1727,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KACANG PANJANG,8929.9,TON,2015
1728,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KANGKUNG,2201.6,TON,2015
1729,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMBANG KOL,112.1,TON,2015
1730,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KENTANG,0.0,TON,2015
1731,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KETIMUN,8890.6,TON,2015
1732,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KUBIS,0.0,TON,2015
1733,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LABU SIAM,516.1,TON,2015
1734,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LOBAK,0.0,TON,2015
1735,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MELON,8.5,TON,2015
1736,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PAPRIKA,0.0,TON,2015
1737,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PETSAI/SAWI,666.1,TON,2015
1738,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEMANGKA,108.0,TON,2015
1739,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,STROBERI,0.0,TON,2015
1740,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TERUNG,3781.4,TON,2015
1741,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TOMAT,2753.3,TON,2015
1742,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,WORTEL,73.4,TON,2015
1743,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAWANG DAUN,0.0,TON,2015
1744,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAWANG MERAH,0.0,TON,2015
1745,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAWANG PUTIH,0.0,TON,2015
1746,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYAM,164.7,TON,2015
1747,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BLEWAH,1.6,TON,2015
1748,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUNCIS,0.0,TON,2015
1749,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CABE BESAR,137.7,TON,2015
1750,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CABE RAWIT,568.0,TON,2015
1751,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JAMUR,5242394.0,TON,2015
1752,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KACANG MERAH,0.0,TON,2015
1753,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KACANG PANJANG,8069.5,TON,2015
1754,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KANGKUNG,829.8,TON,2015
1755,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMBANG KOL,120.2,TON,2015
1756,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KENTANG,0.0,TON,2015
1757,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KETIMUN,9107.7,TON,2015
1758,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KUBIS,20.0,TON,2015
1759,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LABU SIAM,0.0,TON,2015
1760,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LOBAK,0.0,TON,2015
1761,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MELON,0.0,TON,2015
1762,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PAPRIKA,0.0,TON,2015
1763,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PETSAI/SAWI,642.6,TON,2015
1764,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEMANGKA,506.2,TON,2015
1765,32,JAWA BARAT,3215,KABUPATEN KARAWANG,STROBERI,0.0,TON,2015
1766,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TERUNG,1600.8,TON,2015
1767,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TOMAT,0.1,TON,2015
1768,32,JAWA BARAT,3215,KABUPATEN KARAWANG,WORTEL,0.0,TON,2015
1769,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAWANG DAUN,0.0,TON,2015
1770,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAWANG MERAH,12.0,TON,2015
1771,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAWANG PUTIH,0.0,TON,2015
1772,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYAM,2436.5,TON,2015
1773,32,JAWA BARAT,3216,KABUPATEN BEKASI,BLEWAH,0.0,TON,2015
1774,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUNCIS,0.0,TON,2015
1775,32,JAWA BARAT,3216,KABUPATEN BEKASI,CABE BESAR,197.6,TON,2015
1776,32,JAWA BARAT,3216,KABUPATEN BEKASI,CABE RAWIT,37.1,TON,2015
1777,32,JAWA BARAT,3216,KABUPATEN BEKASI,JAMUR,232978.0,TON,2015
1778,32,JAWA BARAT,3216,KABUPATEN BEKASI,KACANG MERAH,0.0,TON,2015
1779,32,JAWA BARAT,3216,KABUPATEN BEKASI,KACANG PANJANG,1884.9,TON,2015
1780,32,JAWA BARAT,3216,KABUPATEN BEKASI,KANGKUNG,4527.9,TON,2015
1781,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMBANG KOL,35.3,TON,2015
1782,32,JAWA BARAT,3216,KABUPATEN BEKASI,KENTANG,0.0,TON,2015
1783,32,JAWA BARAT,3216,KABUPATEN BEKASI,KETIMUN,2940.2,TON,2015
1784,32,JAWA BARAT,3216,KABUPATEN BEKASI,KUBIS,0.0,TON,2015
1785,32,JAWA BARAT,3216,KABUPATEN BEKASI,LABU SIAM,9.6,TON,2015
1786,32,JAWA BARAT,3216,KABUPATEN BEKASI,LOBAK,255.0,TON,2015
1787,32,JAWA BARAT,3216,KABUPATEN BEKASI,MELON,0.0,TON,2015
1788,32,JAWA BARAT,3216,KABUPATEN BEKASI,PAPRIKA,0.0,TON,2015
1789,32,JAWA BARAT,3216,KABUPATEN BEKASI,PETSAI/SAWI,1028.1,TON,2015
1790,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEMANGKA,381.5,TON,2015
1791,32,JAWA BARAT,3216,KABUPATEN BEKASI,STROBERI,0.0,TON,2015
1792,32,JAWA BARAT,3216,KABUPATEN BEKASI,TERUNG,461.5,TON,2015
1793,32,JAWA BARAT,3216,KABUPATEN BEKASI,TOMAT,0.0,TON,2015
1794,32,JAWA BARAT,3216,KABUPATEN BEKASI,WORTEL,0.0,TON,2015
1795,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAWANG DAUN,1903.3,TON,2015
1796,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAWANG MERAH,87.3,TON,2015
1797,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAWANG PUTIH,0.0,TON,2015
1798,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYAM,417.0,TON,2015
1799,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BLEWAH,0.0,TON,2015
1800,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUNCIS,5465.1,TON,2015
1801,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CABE BESAR,4131.9,TON,2015
1802,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CABE RAWIT,4607.7,TON,2015
1803,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JAMUR,4248600.0,TON,2015
1804,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KACANG MERAH,322.5,TON,2015
1805,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KACANG PANJANG,3854.7,TON,2015
1806,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KANGKUNG,1626.2,TON,2015
1807,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMBANG KOL,2309.5,TON,2015
1808,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KENTANG,1310.0,TON,2015
1809,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KETIMUN,4529.8,TON,2015
1810,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KUBIS,2713.8,TON,2015
1811,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LABU SIAM,23622.7,TON,2015
1812,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LOBAK,603.5,TON,2015
1813,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MELON,0.0,TON,2015
1814,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PAPRIKA,3155.9,TON,2015
1815,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PETSAI/SAWI,1554.4,TON,2015
1816,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEMANGKA,0.0,TON,2015
