,PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
714,IT,5,ISPRA,8.63,45.8,86/05/01,24.9,0.0,2.58
715,IT,5,ISPRA,8.63,45.8,86/05/01,20.92,0.0,2.18
716,IT,5,ISPRA,8.63,45.8,86/05/01,24.95,0.0,2.62
717,IT,5,ISPRA,8.63,45.8,86/05/01,23.26,0.0,2.46
718,IT,5,ISPRA,8.63,45.8,86/05/02,23.35,0.0,2.49
719,IT,5,ISPRA,8.63,45.8,86/05/02,18.38,0.0,1.97
720,IT,5,ISPRA,8.63,45.8,86/05/02,20.47,0.0,2.21
721,IT,5,ISPRA,8.63,45.8,86/05/02,19.76,0.0,2.15
722,IT,5,ISPRA,8.63,45.8,86/05/02,15.75,0.0,1.73
723,IT,5,ISPRA,8.63,45.8,86/05/02,15.28,0.0,1.69
724,IT,5,ISPRA,8.63,45.8,86/05/02,15.19,0.0,1.69
725,IT,5,ISPRA,8.63,45.8,86/05/02,11.82,0.0,1.32
726,IT,5,ISPRA,8.63,45.8,86/05/02,11.59,0.0,1.37
727,IT,5,ISPRA,8.63,45.8,86/05/02,12.1,0.0,1.37
728,IT,5,ISPRA,8.63,45.8,86/05/02,12.72,0.0,1.46
729,IT,5,ISPRA,8.63,45.8,86/05/02,12.39,0.0,1.43
730,IT,5,ISPRA,8.63,45.8,86/05/03,14.5,0.0,1.68
731,IT,5,ISPRA,8.63,45.8,86/05/03,14.23,0.0,1.66
732,IT,5,ISPRA,8.63,45.8,86/05/03,13.68,0.0,1.61
733,IT,5,ISPRA,8.63,45.8,86/05/03,11.62,0.0,1.38
734,IT,5,ISPRA,8.63,45.8,86/05/03,10.62,0.0,1.27
735,IT,5,ISPRA,8.63,45.8,86/05/03,8.79,0.0,1.06
736,IT,5,ISPRA,8.63,45.8,86/05/03,6.72,0.0,0.81
737,IT,5,ISPRA,8.63,45.8,86/05/03,5.25,0.0,0.64
738,IT,5,ISPRA,8.63,45.8,86/05/03,3.28,0.0,0.4
739,IT,5,ISPRA,8.63,45.8,86/05/03,3.21,0.0,0.4
740,IT,5,ISPRA,8.63,45.8,86/05/03,3.18,0.0,0.4
741,IT,5,ISPRA,8.63,45.8,86/05/03,2.87,0.0,0.36
742,IT,5,ISPRA,8.63,45.8,86/05/04,2.77,0.0,0.35
743,IT,5,ISPRA,8.63,45.8,86/05/04,3.04,0.0,0.39
744,IT,5,ISPRA,8.63,45.8,86/05/04,3.3,0.0,0.42
745,IT,5,ISPRA,8.63,45.8,86/05/04,2.58,0.0,0.33
746,IT,5,ISPRA,8.63,45.8,86/05/04,2.57,0.0,0.34
747,IT,5,ISPRA,8.63,45.8,86/05/04,2.18,0.0,0.29
748,IT,5,ISPRA,8.63,45.8,86/05/04,2.14,0.0,0.28
749,IT,5,ISPRA,8.63,45.8,86/05/04,1.5,0.0,0.2
750,IT,5,ISPRA,8.63,45.8,86/05/04,0.85,0.0,0.11
751,IT,5,ISPRA,8.63,45.8,86/05/04,0.79,0.0,0.11
752,IT,5,ISPRA,8.63,45.8,86/05/04,0.56,0.0,0.08
753,IT,5,ISPRA,8.63,45.8,86/05/04,0.69,0.0,0.1
754,IT,5,ISPRA,8.63,45.8,86/05/05,0.36,0.0,0.05
755,IT,5,ISPRA,8.63,45.8,86/05/05,0.44,0.0,0.06
756,IT,5,ISPRA,8.63,45.8,86/05/05,0.5,0.0,0.07
757,IT,5,ISPRA,8.63,45.8,86/05/05,0.64,0.0,0.09
758,IT,5,ISPRA,8.63,45.8,86/05/05,0.62,0.0,0.09
759,IT,5,ISPRA,8.63,45.8,86/05/05,0.75,0.0,0.11
760,IT,5,ISPRA,8.63,45.8,86/05/05,1.02,0.0,0.15
761,IT,5,ISPRA,8.63,45.8,86/05/05,1.44,0.0,0.21
762,IT,5,ISPRA,8.63,45.8,86/05/05,1.54,0.0,0.22
763,IT,5,ISPRA,8.63,45.8,86/05/05,2.21,0.0,0.32
764,IT,5,ISPRA,8.63,45.8,86/05/05,2.15,0.0,0.32
765,IT,5,ISPRA,8.63,45.8,86/05/05,2.72,0.0,0.41
766,IT,5,ISPRA,8.63,45.8,86/05/06,4.11,0.0,0.62
767,IT,5,ISPRA,8.63,45.8,86/05/06,5.48,0.0,0.83
768,IT,5,ISPRA,8.63,45.8,86/05/06,6.53,0.0,1.0
769,IT,5,ISPRA,8.63,45.8,86/05/06,8.29,0.0,1.27
770,IT,5,ISPRA,8.63,45.8,86/05/06,10.95,0.0,1.69
771,IT,5,ISPRA,8.63,45.8,86/05/06,15.13,0.0,2.36
772,IT,5,ISPRA,8.63,45.8,86/05/06,15.59,0.0,2.45
773,IT,5,ISPRA,8.63,45.8,86/05/06,13.32,0.0,2.11
774,IT,5,ISPRA,8.63,45.8,86/05/06,10.38,0.0,1.65
775,IT,5,ISPRA,8.63,45.8,86/05/06,9.99,0.0,1.6
776,IT,5,ISPRA,8.63,45.8,86/05/06,8.74,0.0,1.41
777,IT,5,ISPRA,8.63,45.8,86/05/06,6.19,0.0,1.02
778,IT,5,ISPRA,8.63,45.8,86/05/07,5.08,0.0,0.83
779,IT,5,ISPRA,8.63,45.8,86/05/07,3.44,0.0,0.57
780,IT,5,ISPRA,8.63,45.8,86/05/07,3.11,0.0,0.52
781,IT,5,ISPRA,8.63,45.8,86/05/07,2.78,0.0,0.47
782,IT,5,ISPRA,8.63,45.8,86/05/07,2.21,0.0,0.37
783,IT,5,ISPRA,8.63,45.8,86/05/07,1.85,0.0,0.31
784,IT,5,ISPRA,8.63,45.8,86/05/07,1.36,0.0,0.23
785,IT,5,ISPRA,8.63,45.8,86/05/07,1.48,0.0,0.25
786,IT,5,ISPRA,8.63,45.8,86/05/07,1.11,0.0,0.19
787,IT,5,ISPRA,8.63,45.8,86/05/07,0.94,0.0,0.17
788,IT,5,ISPRA,8.63,45.8,86/05/07,0.94,0.0,0.17
789,IT,5,ISPRA,8.63,45.8,86/05/07,0.75,0.0,0.13
790,IT,5,ISPRA,8.63,45.8,86/05/08,0.15,0.0,0.027
791,IT,5,ISPRA,8.63,45.8,86/05/09,0.04,0.0,0.008
792,IT,5,ISPRA,8.63,45.8,86/05/10,0.03,0.0,0.006
793,IT,5,ISPRA,8.63,45.8,86/05/11,0.03,0.0,0.006
794,IT,5,ISPRA,8.63,45.8,86/05/12,0.02,0.0,0.006
795,IT,5,ISPRA,8.63,45.8,86/05/13,0.02,0.0,0.006
796,IT,5,ISPRA,8.63,45.8,86/05/14,0.02,0.0,0.006
798,IT,5,SALUGGIA(eurex),8.02,45.21,86/04/30,0.0,0.3,0.16
799,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/01,0.0,0.274,
800,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/01,0.0,0.861,0.0
801,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/02,0.0,0.821,
802,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/03,0.0,0.537,0.0
803,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/04,0.0,0.148,
804,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/05,0.0,0.05,0.0
805,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/06,0.0,0.138,
806,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/07,0.0,0.184,0.0
807,IT,5,SALUGGIA(eurex),8.02,45.21,86/05/08,0.0,0.032,
813,IT,5,SALUGGIA(IFEC),8.02,45.21,86/04/29,0.0,0.0,
814,IT,5,SALUGGIA(IFEC),8.02,45.21,86/04/30,0.0,0.085,0.0
815,IT,5,SALUGGIA(IFEC),8.02,45.21,86/04/30,0.0,0.389,
816,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/01,0.0,0.344,0.0
817,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/02,0.0,1.126,
818,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/02,0.0,0.615,1.5
819,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/03,0.0,0.444,
820,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/03,0.0,0.359,0.57
821,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/04,0.0,0.152,
822,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/04,0.0,0.096,0.0065
824,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/06,0.0,0.067,0.0066
825,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/07,0.0,0.23,
826,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/08,0.0,0.044,0.011
827,IT,5,SALUGGIA(IFEC),8.02,45.21,86/05/09,0.0,0.011,
832,IT,5,TRISAIA,16.63,40.17,86/05/02,0.709,0.107,0.211
833,IT,5,TRISAIA,16.63,40.17,86/05/02,5.013,0.63,1.296
834,IT,5,TRISAIA,16.63,40.17,86/05/03,5.22,0.83,1.689
835,IT,5,TRISAIA,16.63,40.17,86/05/03,6.603,0.926,2.037
836,IT,5,TRISAIA,16.63,40.17,86/05/04,5.565,0.789,1.63
837,IT,5,TRISAIA,16.63,40.17,86/05/04,2.457,0.593,1.226
838,IT,5,TRISAIA,16.63,40.17,86/05/05,0.11,0.037,0.073
839,IT,5,TRISAIA,16.63,40.17,86/05/05,0.142,0.033,0.063
840,IT,5,TRISAIA,16.63,40.17,86/05/06,1.541,0.407,0.815
841,IT,5,TRISAIA,16.63,40.17,86/05/06,0.913,0.178,0.363
842,IT,5,TRISAIA,16.63,40.17,86/05/07,0.651,0.144,0.296
843,IT,5,TRISAIA,16.63,40.17,86/05/07,0.531,0.122,0.256
844,IT,5,TRISAIA,16.63,40.17,86/05/08,0.328,0.089,0.189
845,IT,5,TRISAIA,16.63,40.17,86/05/08,0.344,0.124,0.267
846,IT,5,TRISAIA,16.63,40.17,86/05/09,0.2,0.089,0.189
847,IT,5,TRISAIA,16.63,40.17,86/05/09,0.093,0.04,0.082
848,IT,5,TRISAIA,16.63,40.17,86/05/10,0.068,0.02,0.04
849,IT,5,TRISAIA,16.63,40.17,86/05/10,0.041,0.003,0.006
850,IT,5,TRISAIA,16.63,40.17,86/05/11,0.023,0.001,0.002
851,IT,5,TRISAIA,16.63,40.17,86/05/11,0.028,0.001,0.002
852,IT,5,TRISAIA,16.63,40.17,86/05/12,0.013,0.001,0.001
853,IT,5,TRISAIA,16.63,40.17,86/05/12,0.051,0.003,0.005
854,IT,5,TRISAIA,16.63,40.17,86/05/13,0.029,0.003,0.004
856,IT,5,TRISAIA,16.63,40.17,86/05/14,0.054,0.009,0.016
857,IT,5,TRISAIA,16.63,40.17,86/05/14,0.016,0.001,0.003
858,IT,5,TRISAIA,16.63,40.17,86/05/15,0.014,0.002,0.003
859,IT,5,TRISAIA,16.63,40.17,86/05/15,0.011,0.002,0.004
860,IT,5,TRISAIA,16.63,40.17,86/05/16,0.005,0.001,0.003
862,IT,5,TRISAIA,16.63,40.17,86/05/17,0.006,0.002,0.003
863,NL,7,BILTHOVEN,5.18,52.11,86/05/02,0.3,0.06,0.15
864,NL,7,BILTHOVEN,5.18,52.11,86/05/02,2.0,0.5,1.0
865,NL,7,BILTHOVEN,5.18,52.11,86/05/02,4.0,0.7,1.6
866,NL,7,BILTHOVEN,5.18,52.11,86/05/02,6.0,0.9,2.0
867,NL,7,BILTHOVEN,5.18,52.11,86/05/02,8.0,1.0,3.0
868,NL,7,BILTHOVEN,5.18,52.11,86/05/02,6.0,1.0,2.4
869,NL,7,BILTHOVEN,5.18,52.11,86/05/02,4.8,0.8,2.3
870,NL,7,BILTHOVEN,5.18,52.11,86/05/03,4.0,0.8,2.0
871,NL,7,BILTHOVEN,5.18,52.11,86/05/03,3.1,0.6,1.7
872,NL,7,BILTHOVEN,5.18,52.11,86/05/03,3.1,0.6,1.2
873,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.7,0.5,1.5
874,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.7,0.5,1.2
875,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.6,0.4,0.9
876,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.5,0.4,0.8
877,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.4,0.4,0.75
878,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.4,0.4,0.75
879,NL,7,BILTHOVEN,5.18,52.11,86/05/03,2.2,0.3,0.7
880,NL,7,BILTHOVEN,5.18,52.11,86/05/03,0.6,0.1,0.2
881,NL,7,BILTHOVEN,5.18,52.11,86/05/03,0.5,0.1,0.2
882,NL,7,BILTHOVEN,5.18,52.11,86/05/04,0.2,0.01,0.03
883,NL,7,BILTHOVEN,5.18,52.11,86/05/04,0.9,0.04,0.1
884,NL,7,BILTHOVEN,5.18,52.11,86/05/04,0.7,0.06,0.1
885,NL,7,BILTHOVEN,5.18,52.11,86/05/04,0.5,0.0,0.06
886,NL,7,BILTHOVEN,5.18,52.11,86/05/04,0.6,0.03,0.05
887,NL,7,BILTHOVEN,5.18,52.11,86/05/04,0.6,0.03,0.04
888,NL,7,BILTHOVEN,5.18,52.11,86/05/06,0.1,0.02,0.05
889,NL,7,BILTHOVEN,5.18,52.11,86/05/06,0.03,0.004,0.01
890,NL,7,BILTHOVEN,5.18,52.11,86/05/07,0.04,0.01,0.02
891,NL,7,BILTHOVEN,5.18,52.11,86/05/08,0.01,0.0,0.005
892,NL,7,BILTHOVEN,5.18,52.11,86/05/09,0.005,0.0,0.0
894,NL,7,BILTHOVEN,5.18,52.11,86/05/12,0.004,0.0,0.0
895,NL,7,BILTHOVEN,5.18,52.11,86/05/13,0.004,0.0,0.0
896,NL,7,BILTHOVEN,5.18,52.11,86/05/14,0.003,0.0,0.0
897,NL,7,BILTHOVEN,5.18,52.11,86/05/15,0.005,0.0,0.03
898,NL,7,BILTHOVEN,5.18,52.11,86/05/16,0.007,0.0,0.005
900,NL,7,DELFT,4.38,52.0,86/05/02,0.0,2.1,2.6
901,NL,7,DELFT,4.38,52.0,86/05/02,0.0,2.3,3.8
902,NL,7,DELFT,4.38,52.0,86/05/02,0.0,2.9,5.0
903,NL,7,DELFT,4.38,52.0,86/05/02,0.0,3.2,4.8
904,NL,7,DELFT,4.38,52.0,86/05/02,0.0,1.7,3.7
905,NL,7,DELFT,4.38,52.0,86/05/02,0.0,1.7,2.6
906,NL,7,DELFT,4.38,52.0,86/05/02,0.0,2.5,3.8
907,NL,7,DELFT,4.38,52.0,86/05/03,0.0,0.77,1.5
908,NL,7,DELFT,4.38,52.0,86/05/03,0.0,0.53,1.1
911,NL,7,DELFT,4.38,52.0,86/05/05,0.0,0.05,0.15
916,NL,7,DELFT,4.38,52.0,86/05/22,0.0,0.005,0.006
917,NL,7,DELFT,4.38,52.0,86/05/28,0.0,0.001,0.003
918,NL,7,EELDE,6.56,53.13,86/05/02,0.29,0.05,0.11
919,NL,7,EELDE,6.56,53.13,86/05/02,7.19,1.2,3.15
920,NL,7,EELDE,6.56,53.13,86/05/02,5.61,0.94,2.15
921,NL,7,EELDE,6.56,53.13,86/05/03,1.8,0.22,0.52
922,NL,7,EELDE,6.56,53.13,86/05/03,0.9,0.07,0.18
923,NL,7,EELDE,6.56,53.13,86/05/03,1.03,0.18,0.4
924,NL,7,EELDE,6.56,53.13,86/05/04,1.18,0.2,0.51
927,NL,7,EELDE,6.56,53.13,86/05/06,0.13,0.03,0.05
934,NL,7,GRONINGEN,6.53,53.25,86/05/02,0.01,0.0,0.0
935,NL,7,GRONINGEN,6.53,53.25,86/05/02,2.2,0.0,0.9
936,NL,7,GRONINGEN,6.53,53.25,86/05/02,9.0,1.43,3.1
937,NL,7,GRONINGEN,6.53,53.25,86/05/02,9.0,0.0,2.8
938,NL,7,GRONINGEN,6.53,53.25,86/05/02,5.0,0.0,1.2
939,NL,7,GRONINGEN,6.53,53.25,86/05/03,0.5,0.0,0.19
940,NL,7,GRONINGEN,6.53,53.25,86/05/03,1.8,0.0,0.7
941,NL,7,GRONINGEN,6.53,53.25,86/05/03,1.9,0.0,0.7
942,NL,7,GRONINGEN,6.53,53.25,86/05/04,0.29,0.0,0.14
943,NL,7,GRONINGEN,6.53,53.25,86/05/04,0.14,0.0,0.029
944,NL,7,GRONINGEN,6.53,53.25,86/05/04,0.09,0.0,0.021
945,NL,7,GRONINGEN,6.53,53.25,86/05/05,0.14,0.0,0.034
946,NL,7,GRONINGEN,6.53,53.25,86/05/05,0.6,0.0,0.22
947,NL,7,GRONINGEN,6.53,53.25,86/05/06,0.05,0.0,0.031
948,NL,7,GRONINGEN,6.53,53.25,86/05/07,0.03,0.0,0.011
949,NL,7,GRONINGEN,6.53,53.25,86/05/08,0.03,0.0,0.012
950,NL,7,GRONINGEN,6.53,53.25,86/05/09,0.004,0.0,0.002
951,NL,7,GRONINGEN,6.53,53.25,86/05/10,0.004,0.0,0.0
952,NL,7,GRONINGEN,6.53,53.25,86/05/11,0.002,0.0,0.0
953,NL,7,GRONINGEN,6.53,53.25,86/05/18,0.002,0.0,0.002
954,NL,7,GRONINGEN,6.53,53.25,86/05/19,0.001,0.0,0.002
955,NL,7,GRONINGEN,6.53,53.25,86/05/21,0.001,0.0,0.002
959,NL,7,PETTEN,4.64,52.76,86/05/02,0.0,3.3,4.8
960,NL,7,PETTEN,4.64,52.76,86/05/02,0.0,1.7,4.0
961,NL,7,PETTEN,4.64,52.76,86/05/03,0.0,1.6,2.4
962,NL,7,PETTEN,4.64,52.76,86/05/03,0.0,0.5,1.3
968,NL,7,VLISSINGEN,3.58,51.45,86/05/02,0.78,0.2,0.46
969,NL,7,VLISSINGEN,3.58,51.45,86/05/02,5.12,1.3,3.07
970,NL,7,VLISSINGEN,3.58,51.45,86/05/02,1.67,0.39,0.98
971,NL,7,VLISSINGEN,3.58,51.45,86/05/03,2.24,0.38,0.74
972,NL,7,VLISSINGEN,3.58,51.45,86/05/03,1.06,0.3,0.68
984,GR,8,ATTIKIS,23.78,38.0,86/05/03,3.1,0.0,1.6
985,GR,8,ATTIKIS,23.78,38.0,86/05/04,9.5,0.0,3.9
986,GR,8,ATTIKIS,23.78,38.0,86/05/05,13.5,0.0,2.2
987,GR,8,ATTIKIS,23.78,38.0,86/05/06,5.6,0.0,1.7
990,GR,8,ATTIKIS,23.78,38.0,86/05/09,1.8,0.0,0.2
991,GR,8,ATTIKIS,23.78,38.0,86/05/10,0.5,0.0,0.13
992,GR,8,ATTIKIS,23.78,38.0,86/05/11,0.53,0.0,0.21
993,GR,8,ATTIKIS,23.78,38.0,86/05/12,0.34,0.0,0.0
994,GR,8,ATTIKIS,23.78,38.0,86/05/13,0.2,0.0,0.09
995,GR,8,ATTIKIS,23.78,38.0,86/05/14,0.12,0.0,0.03
996,GR,8,ATTIKIS,23.78,38.0,86/05/15,0.21,0.0,0.0
997,GR,8,ATTIKIS,23.78,38.0,86/05/16,0.12,0.0,0.0
998,GR,8,ATTIKIS,23.78,38.0,86/05/17,0.13,0.0,0.0
999,GR,8,ATTIKIS,23.78,38.0,86/05/18,0.2,0.0,0.0
1000,GR,8,ATTIKIS,23.78,38.0,86/05/19,0.04,0.0,0.03
1001,GR,8,ATTIKIS,23.78,38.0,86/05/20,0.04,0.0,0.0
1002,GR,8,ATTIKIS,23.78,38.0,86/05/21,0.05,0.0,0.0
1003,GR,8,ATTIKIS,23.78,38.0,86/05/22,0.01,0.0,0.0
1004,GR,8,ATTIKIS,23.78,38.0,86/05/23,0.02,0.0,0.0
1005,GR,8,ATTIKIS,23.78,38.0,86/05/24,0.02,0.0,0.01
1006,GR,8,ATTIKIS,23.78,38.0,86/05/25,0.03,0.0,0.0
1007,GR,8,ATTIKIS,23.78,38.0,86/05/26,0.02,0.0,0.0
1008,GR,8,ATTIKIS,23.78,38.0,86/05/27,0.01,0.0,0.02
1009,GR,8,ATTIKIS,23.78,38.0,86/05/28,0.02,0.0,0.0
1010,GR,8,ATTIKIS,23.78,38.0,86/05/30,0.01,0.0,0.0
1011,GR,8,KOZANIS,21.79,40.31,86/05/03,4.5,0.0,1.4
1012,GR,8,KOZANIS,21.79,40.31,86/05/04,11.0,0.0,3.4
1013,GR,8,KOZANIS,21.79,40.31,86/05/05,6.8,0.0,2.0
1014,GR,8,KOZANIS,21.79,40.31,86/05/06,2.1,0.0,0.7
1015,GR,8,KOZANIS,21.79,40.31,86/05/08,1.6,0.0,0.75
1016,GR,8,KOZANIS,21.79,40.31,86/05/09,2.0,0.0,0.4
1017,GR,8,KOZANIS,21.79,40.31,86/05/10,0.4,0.0,0.07
1018,GR,8,KOZANIS,21.79,40.31,86/05/11,0.1,0.0,0.01
1019,GR,8,KOZANIS,21.79,40.31,86/05/12,0.22,0.0,0.04
1020,GR,8,KOZANIS,21.79,40.31,86/05/13,0.18,0.0,0.05
1021,GR,8,KOZANIS,21.79,40.31,86/05/14,0.04,0.0,0.01
1022,GR,8,KOZANIS,21.79,40.31,86/05/17,0.06,0.0,0.0
1023,GR,8,KOZANIS,21.79,40.31,86/05/18,0.01,0.0,0.0
1024,GR,8,KOZANIS,21.79,40.31,86/05/20,0.04,0.0,0.0
1025,GR,8,KOZANIS,21.79,40.31,86/05/21,0.01,0.0,0.0
1026,GR,8,THESSALONIKI,22.95,40.59,86/05/03,0.2,0.0,0.0
1027,GR,8,THESSALONIKI,22.95,40.59,86/05/04,1.4,0.0,0.7
1028,GR,8,THESSALONIKI,22.95,40.59,86/05/05,5.1,0.0,3.0
1029,GR,8,THESSALONIKI,22.95,40.59,86/05/06,3.2,0.0,2.2
1030,GR,8,THESSALONIKI,22.95,40.59,86/05/07,9.5,0.0,0.0
1031,GR,8,THESSALONIKI,22.95,40.59,86/05/09,0.35,0.0,0.06
1032,GR,8,THESSALONIKI,22.95,40.59,86/05/10,0.2,0.0,0.06
1033,GR,8,THESSALONIKI,22.95,40.59,86/05/11,0.1,0.0,0.02
1034,GR,8,THESSALONIKI,22.95,40.59,86/05/12,0.03,0.0,0.02
1035,GR,8,THESSALONIKI,22.95,40.59,86/05/14,0.05,0.0,0.03
1036,GR,8,THESSALONIKI,22.95,40.59,86/05/15,0.04,0.0,0.02
1037,GR,8,THESSALONIKI,22.95,40.59,86/05/17,0.06,0.0,0.0
1038,GR,8,THESSALONIKI,22.95,40.59,86/05/19,0.03,0.0,0.03
1039,GR,8,THESSALONIKI,22.95,40.59,86/05/20,0.02,0.0,0.0
1040,GR,8,THESSALONIKI,22.95,40.59,86/05/21,0.02,0.0,0.0
1041,GR,8,THESSALONIKI,22.95,40.59,86/05/25,0.01,0.0,0.0
1042,GR,8,THESSALONIKI,22.95,40.59,86/05/26,0.01,0.0,0.0
1043,GR,8,THESSALONIKI,22.95,40.59,86/05/29,0.01,0.0,0.0
1044,UK,9,BERKELEY,-2.45,51.69,86/04/30,0.0001,0.0,0.0
1046,UK,9,BERKELEY,-2.45,51.69,86/05/02,0.07,0.016,0.03
1047,UK,9,BERKELEY,-2.45,51.69,86/05/02,1.1,0.26,0.48
1048,UK,9,BERKELEY,-2.45,51.69,86/05/02,2.1,0.36,0.66
1049,UK,9,BERKELEY,-2.45,51.69,86/05/03,0.22,0.07,0.13
1050,UK,9,BERKELEY,-2.45,51.69,86/05/03,0.02,0.0,0.0
1051,UK,9,BERKELEY,-2.45,51.69,86/05/03,0.006,0.0003,0.0004
1052,UK,9,BERKELEY,-2.45,51.69,86/05/04,0.003,0.0002,0.0005
1053,UK,9,BERKELEY,-2.45,51.69,86/05/05,0.003,0.0003,0.0003
1054,UK,9,BERKELEY,-2.45,51.69,86/05/05,0.0051,0.0,0.0
1055,UK,9,BERKELEY,-2.45,51.69,86/05/06,0.001,0.0,0.0
1056,UK,9,BERKELEY,-2.45,51.69,86/05/06,0.0015,0.0,0.0008
1057,UK,9,BERKELEY,-2.45,51.69,86/05/06,0.0014,0.0,0.0006
1058,UK,9,BERKELEY,-2.45,51.69,86/05/07,0.009,0.001,0.002
1059,UK,9,BERKELEY,-2.45,51.69,86/05/07,0.017,0.0025,0.004
1060,UK,9,BERKELEY,-2.45,51.69,86/05/08,0.0022,0.0,0.00013
1061,UK,9,BERKELEY,-2.45,51.69,86/05/09,0.003,0.00035,0.00046
1062,UK,9,BERKELEY,-2.45,51.69,86/05/10,0.00027,0.0,0.00026
1063,UK,9,BERKELEY,-2.45,51.69,86/05/11,0.0017,0.00028,0.00046
1064,UK,9,BERKELEY,-2.45,51.69,86/05/12,0.002,0.0003,0.0005
1065,UK,9,BERKELEY,-2.45,51.69,86/05/13,0.002,0.0,0.00037
1066,UK,9,BERKELEY,-2.45,51.69,86/05/14,0.0025,0.00052,0.00072
1067,UK,9,BERKELEY,-2.45,51.69,86/05/15,0.0016,0.0006,0.001
1069,UK,9,CHAPELCROSS,-3.61,55.06,86/05/03,0.0,0.4,0.0
1070,UK,9,CHAPELCROSS,-3.61,55.06,86/05/03,0.0,0.15,0.0
1071,UK,9,CHAPELCROSS,-3.61,55.06,86/05/03,2.7,1.2,2.2
1072,UK,9,CHAPELCROSS,-3.61,55.06,86/05/04,0.83,0.1,0.75
1074,UK,9,CHAPELCROSS,-3.61,55.06,86/05/06,0.031,0.0029,0.0054
1076,UK,9,CHAPELCROSS,-3.61,55.06,86/05/08,0.005,0.009,0.005
1077,UK,9,CHAPELCROSS,-3.61,55.06,86/05/09,0.032,0.005,0.011
1082,UK,9,CHAPELCROSS,-3.61,55.06,86/05/14,0.0046,0.0013,0.0025
1087,UK,9,GLASGOW,-4.83,56.0,86/05/03,0.75,0.24,0.45
1088,UK,9,GLASGOW,-4.83,56.0,86/05/03,2.2,0.77,1.41
1089,UK,9,GLASGOW,-4.83,56.0,86/05/03,0.594,0.141,0.32
1090,UK,9,GLASGOW,-4.83,56.0,86/05/04,0.309,0.136,0.274
1091,UK,9,GLASGOW,-4.83,56.0,86/05/04,0.176,0.06,0.153
1092,UK,9,GLASGOW,-4.83,56.0,86/05/04,0.026,0.004,0.008
1093,UK,9,GLASGOW,-4.83,56.0,86/05/04,0.021,0.008,0.017
1094,UK,9,GLASGOW,-4.83,56.0,86/05/05,0.006,0.0003,0.0006
1095,UK,9,GLASGOW,-4.83,56.0,86/05/06,0.058,0.006,0.011
1096,UK,9,GLASGOW,-4.83,56.0,86/05/07,0.004,0.0009,0.0018
1097,UK,9,GLASGOW,-4.83,56.0,86/05/08,0.0038,0.0008,0.0017
1098,UK,9,GLASGOW,-4.83,56.0,86/05/09,0.0083,0.0009,0.0021
1099,UK,9,GLASGOW,-4.83,56.0,86/05/10,0.0012,0.0003,0.0007
1100,UK,9,GLASGOW,-4.83,56.0,86/05/11,0.001,0.0003,0.0005
1101,UK,9,GLASGOW,-4.83,56.0,86/05/12,0.0034,0.0006,0.0011
1102,UK,9,GLASGOW,-4.83,56.0,86/05/13,0.0016,0.0003,0.0006
1103,UK,9,GLASGOW,-4.83,56.0,86/05/14,0.0038,0.0007,0.0015
1104,UK,9,GLASGOW,-4.83,56.0,86/05/15,0.0024,0.0008,0.0016
1105,UK,9,GLASGOW,-4.83,56.0,86/05/16,0.0027,0.0009,0.002
1106,UK,9,GLASGOW,-4.83,56.0,86/05/17,0.0026,0.0011,0.002
